train_loss,val_loss
1.9157865787003014,1.5986668829583712
1.879630330261287,1.666780830493995
1.8727453186948866,1.5594358843348946
1.8722671939392215,1.6002008321561985
1.870548487297315,1.5979260512228177
1.8734409071523437,1.592140166887211
1.8680847651074926,1.5821608062833528
1.869111510702304,1.6136391184159682
1.8736346786690228,1.6160660133297955
1.8908279425018424,1.7053004668227263
1.949825757727235,1.6986636125615664
1.9501893581086334,1.6924337191241128
1.9495667372948828,1.686456639053566
