train_loss,val_loss
1.193353674724245,0.6764318034901018
0.5844496147326005,0.4617859805356212
0.4306165650976713,0.4071111301439357
0.35636199656001544,0.3607935530274387
0.3086517638386814,0.31780284185697383
0.27371909921788345,0.2998738827756305
0.24452525680163842,0.3008877383285835
0.22094845348676773,0.361398583054779
0.19955449487903784,0.29010781144039094
0.18471923086489186,0.2907549093810563
0.1686718265641551,0.296345549626884
0.15637311949980068,0.30964002562619236
0.14362452988686528,0.3050612813349452
0.13594669307966242,0.2980528893122352
0.12769280315679862,0.3052039673021016
0.11679921702435125,0.3086567356382862
0.11315930463280299,0.2809144230142075
0.10839281238760147,0.3283772700271714
0.09938796485208691,0.3207575855753118
0.09697085349907028,0.3124635775041083
0.09500166775776195,0.30814979699731077
0.08859654735410685,0.32324973916799343
0.08404390689399975,0.31036752385816563
0.07921192984464223,0.3500457680060102
0.07935274974112999,0.3392886988455481
0.07328510748281969,0.33772818920938824
0.0769138646032929,0.32063005139035894
