train_loss,val_loss
1.092227564253764,0.5093785913943846
0.4212308849469011,0.33796298189554363
0.29366885441842877,0.27555156314026263
0.22852032982431283,0.26471671087866916
0.18311476793091197,0.25425303752906203
0.15306034470252516,0.2547384984427481
0.13407898943101407,0.23428976836216212
0.11210375097438681,0.2327211484583001
0.10012797999192694,0.2970489663104153
0.08556354355951656,0.2693306423121352
0.08058495139242085,0.2564849492248738
0.07442440350781805,0.3107330042413586
0.06674387142472175,0.2631553318715305
0.0654436232310344,0.25667678629952206
0.06318179002834634,0.2526256515620844
0.0563936452989217,0.2634584794189842
0.05148895765972469,0.28877507293574517
0.056863711189823765,0.2630581168289317
