train_loss,val_loss
1.7458983116290148,1.3710134935432248
1.3931558904840666,1.141345481528528
1.2308887179721804,1.187569615630699
1.1043969210894669,0.8329684300583722
1.0022663009517334,0.8027456923841133
0.9149875832392889,0.8556802923191883
0.819994343861061,0.7120795009011219
0.7411537985153058,0.7650975419341454
0.6653510626624612,0.5855584779097366
0.5995041667209828,0.6626570534686087
0.537684607812587,1.0449622760749793
0.481547347324736,0.9047505587350234
0.42340661948546765,0.6202319607548671
0.38442427549401625,0.3940601320292834
0.3505641120540745,0.6233720776572227
0.31627169933224863,0.443485347173659
0.2818607511094717,0.48930633879704793
0.2549246084424393,0.674193967887082
0.24032116518801022,0.3791223866532424
0.2230944953406887,0.3776631959720232
0.1968354276888182,0.5768153636184122
0.19153489119900555,0.5677252656813445
0.180990543404101,0.4977204373620176
0.16238430514178404,0.4680926286731132
0.1578225834731711,0.35819693401572295
0.14772565534735538,0.35536976797447906
0.14023141109483891,0.5385213217980761
0.14021566870309043,0.383659836503544
0.12970684705565766,0.42586033606702195
0.1234746208657538,0.5895339024067019
0.12298092943263542,0.49473926731194035
0.11049359387012801,0.4205532293208307
0.11467091699266936,0.41272079066817063
0.10689239140162553,0.3546907375920065
0.10537412996879057,0.6135856106567564
0.10222860768478902,0.5138337830773837
0.09755112636273278,0.3675023737689571
0.09654100593502603,0.5375639055024034
0.08605597077725285,0.5606054940948865
0.09036048775310251,0.4276535793371425
0.08223561382699913,0.5326960612199169
0.09473870094781138,0.4207365359533079
0.07874827123857947,0.44118696636931937
0.0790526834404027,0.4873181783457637
