train_loss,val_loss
0.9575578295851498,0.4271236768857177
0.4004101403051453,0.35117229326819405
0.2854239276396807,0.3152281371211367
0.2308272382989832,0.27198101956777726
0.1954114356551904,0.3367446037820108
0.1707417334949532,0.25098773983076433
0.15152445683774637,0.2348470142399362
0.13385159244103512,0.2530379061783086
0.12540333453415078,0.23337710815362048
0.11381184455924097,0.2185903525118452
0.10523480662120233,0.23800342519682868
0.09900064818655205,0.2182529111639399
0.09023585495260263,0.23291524618762846
0.08702727798408857,0.22093271667082653
0.08496241400882314,0.24140441619660383
0.07840285253438038,0.233215946376991
0.07725952159498199,0.24227304849344883
0.0701506368105354,0.22519664989990165
0.070701428235502,0.2283085339392658
0.0706282800281399,0.20855555559426517
0.06094840721624399,0.2438862056675524
0.06906679973573307,0.25205859566105054
0.059367515539885146,0.2249065695922192
0.05635586811778948,0.24848443540216586
0.06123135037789651,0.24758989827517194
0.05525971450516246,0.2158441598039969
0.05249013490238818,0.25425202064212726
0.055522423352662206,0.24914159037475006
0.05355228970984321,0.3094117687552235
0.0500936049289983,0.24696598575854165
