train_loss,val_loss
1.0947621710347464,0.4898148219383854
0.4266311289006408,0.33777307689472635
0.2977905932296566,0.29341820633687477
0.23580808840820608,0.299126664475937
0.194423838732833,0.27914712611761516
0.1612224393082674,0.2676932707436208
0.1355408474113471,0.2584520970415594
0.12047381357051855,0.23675011001861485
0.10056487592025189,0.24379685617960994
0.08935946481621494,0.2528756698340138
0.08272879589385382,0.2551980769475709
0.07731631933376668,0.28075869242690843
0.07058765493199802,0.33025313546516244
0.06425977452224214,0.27417788210612215
0.06761999916996586,0.27135061609052563
0.05640073743478174,0.2625855212656266
0.05770592176134548,0.27439258557241636
0.05050152152901169,0.27650294683527527
