train_loss,val_loss
1.0102928820553625,0.5268329199004386
0.44051322437694257,0.4099716987465009
0.3086955938411719,0.3155364323715081
0.2461137899007088,0.2726556111696742
0.19834694074850986,0.2660312416243999
0.1695904740198969,0.2471507425564466
0.14529958734711235,0.26368467285439173
0.12566682286200861,0.22873433174027014
0.11299024735027947,0.273970613993827
0.1022684073774718,0.23839518629418827
0.09216514448619975,0.29666787356109126
0.08435115046313625,0.2524019959956994
0.07402545227885365,0.26557223608584274
0.07340192392004705,0.3237200158181232
0.06937336701827641,0.26791873247683334
0.06389336835275593,0.2872658568050091
0.058911632809018136,0.27567114410105986
0.06332627390859527,0.26608333612226226
