train_loss,val_loss
1.09492346103935,1.00487336684351
0.45766594028070423,0.7256503262615297
0.31971152606165676,0.5331085484358482
0.26079423870424173,0.36236833939308
0.22013965332251748,0.2800009515194688
0.18565774798405227,0.3249942636830383
0.15548892035044226,0.2676850327230308
0.14285912479594398,0.2274992404745717
0.11991539220954515,0.2785026992704453
0.11462837492004996,0.18791933586167683
0.10899308906243725,0.3088458795999551
0.0978111183833798,0.25177759263143734
0.09202510838110863,0.14475788726908181
0.07868956373929618,0.147818663154242
0.08030235702149462,0.12657327986575442
0.0704637522547928,0.1284459717280697
0.06878462117217733,0.1334325246429476
0.06946218599704951,0.17775374626119497
0.06464338454571732,0.11605512814178708
0.0634271908359051,0.10532125890644498
0.05708959736205096,0.11359181378215258
0.06034598683798386,0.19023852105816072
0.06654802273953868,0.1395746004114114
0.057408655348452485,0.1926082475623129
0.05287209316321508,0.10129656316105086
0.04418081210667329,0.06727762259397098
0.048997896147286966,0.10718967436606265
0.04355501809731647,0.08010301837212605
0.05207784916560609,0.0802920375480036
0.05034476220029424,0.14438460526493405
0.04180380479786193,0.12807723943092242
0.04432507750068767,0.12091246002101538
0.03500646160904451,0.17371561365077273
0.0407968250733098,0.08506273044352904
0.04229919611528487,0.10312977768220273
0.03674521906806906,0.07507356100551224
