train_loss,val_loss
1.7353684317260694,1.3190799679141492
1.4891472342696603,1.1497863046824932
1.3785089397737067,1.0508368463745552
1.302976987446236,1.1336594235222688
1.2357023416991402,1.1700828643175132
1.170127473536795,0.8759111726789592
1.0850135119781616,0.8310178528165254
1.01487719023726,0.7612421591911698
0.9335686285012788,1.386849156809518
0.8370641897154008,0.5612178011464753
0.7396942053385486,0.6454945506619489
0.6563872784951109,0.49637346259883736
0.5945309230297133,0.406275070537382
0.5289975409770319,0.34896678736653747
0.47404796097822893,0.7891131156614587
0.4370225605042801,0.41859769297298033
0.4034980777231827,0.3655011263742511
0.37488002256517244,0.4192256511554707
0.34955124177302194,0.467620313775894
0.3201449840446377,0.2640866508341527
0.3001591877083495,0.3241448843618855
0.2899409494353788,0.2541344626598792
0.27144550406448903,0.3049659786941317
0.2590055651591426,0.20842695494270305
0.25050482611168906,0.19521503246921515
0.23429557244829427,0.24845456708603056
0.23343279692568963,0.1657753547469716
0.21767813827890387,0.1622176358546962
0.20460753656139183,0.2282057366558417
0.20788535502891975,0.14697154699492135
0.19635073270295356,0.20986565034399973
0.19362598523809021,0.18155408044838492
0.18320914701172344,0.15825713471193328
0.17628440459130088,0.15970268511033023
0.1739354121100481,0.14306102423661976
0.1704978002410478,0.23337685021864932
0.17368198026561588,0.15042129711693114
0.15827551083384722,0.19937305142853542
0.15129960804602724,0.2319914487229003
0.15006480722334775,0.15487263117444985
0.1448067821345181,0.21762285410373547
0.15161536046276858,0.17237230307953105
0.13902801364896836,0.130536995190466
0.13721763627750386,0.13137840380594362
0.1412252220969761,0.6969916178437805
0.13909233073588653,0.28067710941542956
0.13580012846087838,0.1842911403456132
0.13182951463266632,0.18128216230460176
0.13267210251131392,0.1864613804485446
0.12624569347452438,0.25414560545483156
