train_loss,val_loss
1.759440324582471,1.2958505632954516
1.5114635372851823,1.1573630213305088
1.3969521795055106,1.3903167361194002
1.3254227401359289,1.1345354079801058
1.2828157693626796,1.1768355195942735
1.2355149830269276,1.0444953005311877
1.1948186215480425,1.0087664470608746
1.1472351715112423,0.9783965630922467
1.092475900159388,0.9220761300197527
1.0317728346950372,1.1199627083177413
0.9672354083927498,1.0510085631394759
0.9099607387348003,0.8471909097528884
0.8424857505456428,0.8980402618513575
0.7725931778598062,0.6722503931793783
0.6927797751507192,0.6863833075289482
0.6226942164529942,0.9501729032812948
0.5242434114026103,0.49104601374451057
0.4676095401023745,0.5322257297910775
0.41028155100882246,0.5299558915659353
0.3636816490118143,0.3495023797066616
0.32200255476872636,0.34229265820301535
0.2946406792753475,0.35180641980176525
0.25753669591554684,0.33955923347821226
0.23978270550536956,0.6598071368997418
0.22700706897453193,0.4890313245123252
0.21217921875848456,0.31620200785775004
0.19383396063167663,0.31650043533383204
0.16886079676263632,0.3910146429760581
0.16191215435779652,0.4263676135118918
0.1547166084604176,0.325347885822079
0.14906921837347115,0.3911460280152304
0.13437776763757264,0.3426113726109179
0.13373544014910974,0.43068208562492927
0.12524690663552815,0.3739908861046258
0.11673239570776775,0.3977786377441329
0.12259787156271308,0.4489304589311424
